Lovell Family
Mentioned In, URL
Letter 1.103 7 September 1794,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.103.html
Letter 1.157 27 May 1796,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.157.html
Letter 1.158 1 June 1796,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.158.html
Letter 1.203 6 March 1797,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.203.html
Letter 1.215 [before 6 May – 6 May 1797],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.215.html
Letter 1.81 2 [–5] February 1794,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.81.html
Letter 1.88 26 [–c. 29] April 1794,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.88.html
Letter 2.652 26 January 1802,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.652.html
Letter 2.653 [28 January 1802] (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.653.html
Letter 2.654 [started before and continued on] 6 February [1802],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.654.html
Letter 2.659 23 February [1802],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.659.html
Letter 2.664 23 March 1802,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.664.html
Letter 2.668 5 April 1802,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.668.html
Letter 2.675 10 May 1802,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.675.html
Letter 2.783 16 May 1803,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.783.html
Letter 2.849 7 November 1803,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.849.html
Letter 3.1326 25 May 1807,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1326.html
Letter 3.1694 14 October 1809,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1694.html
Letter 3.912 12 March 1804,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.912.html
Letter 3.916 [25 March–]2 April [1804] (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.916.html
Letter 4.1730 3 January 1810,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.1730.html
Letters To, URL
Letter 1.155 20 May 1796,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.1.155.html
