"Gooch, Robert"
Letters To:, URL
"Letter 4.2598, 16 May 1815",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2598.html
"Letter 4.2609, 2 June 1815",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2609.html
"Letter 4.2621, 24 June 1815",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2621.html
"Letter 4.2641, 1 August 1815",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2641.html
"Letter 5.2723, 23 February 1816",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2723.html
"Letter 5.2744, 23 March 1816",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2744.html
"Letter 5.2749, 2 April 1816",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2749.html
"Letter 5.2849, 5 October 1816",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2849.html
"Letter 5.2896, 6 January 1817 (2 mentions)",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2896.html
"Letter 5.2949, 21 March 1817 (5 mentions)",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2949.html
"Letter 5.2992, 8 May 1817",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2992.html
"Letter 5.3043, 28 November 1817",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.3043.html
"Letter 5.3074, 7 February 1818",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.3074.html
"Letter 5.3147, 5 June 1818",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.3147.html
"Letter 6.3245, 13 February 1819",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Six/southey.6.3245.html
"Letter 6.3275, 24 March 1819 (2 mentions)",https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Six/southey.6.3275.html
