Seward  Anna
Mentioned In, URL
Letter 2.683 [c. 21 June 1802],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.683.html
Letter 2.692 9 July 1802,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.692.html
Letter 2.693 12 July 1802,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.693.html
Letter 2.699 26 July [1802],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.699.html
Letter 3.1112 14 October 1805,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1112.html
Letter 3.1172 5 April 1806,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1172.html
Letter 3.1338 30 June 1807,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1338.html
Letter 3.1347 28 July 1807,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1347.html
Letter 3.1375 26 October 1807,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1375.html
Letter 3.1386 [December 1807],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1386.html
Letter 3.1401 21 December 1807,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1401.html
Letter 3.1425 10 February 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1425.html
Letter 3.1431 [12 March 1808],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1431.html
Letter 3.1486 3 August 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1486.html
Letter 3.1494 16 August 1808 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1494.html
Letter 3.1496 16 August 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1496.html
Letter 3.1501 4 September 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1501.html
Letter 3.1562 6 January 1809 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1562.html
Letter 3.1628 13 May 1809 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1628.html
Letter 4.1931 5 June 1811 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.1931.html
Letter 4.1980 6 November [1811] (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.1980.html
Letter 4.2022 28 January 1812 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2022.html
Letter 4.2039 15 February 1812,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2039.html
Letter 7.4209 4 July 1824,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Seven/southey.7.4209.html
Letter 7.4268 25 October [1824],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Seven/southey.7.4268.html
Letters To, URL
Letter 3.1338 30 June 1807,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1338.html
Letter 3.1346 25 July 1807,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1346.html
Letter 3.1374 25 October 1807.,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1374.html
Letter 3.1394 10 December 1807,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1394.html
Letter 3.1428 13 February 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1428.html
Letter 3.1444 18 April 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1444.html
Letter 3.1452 29 April 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1452.html
Letter 3.1461 28 May 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1461.html
Letter 3.1475 4 July 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1475.html
Letter 3.1499 [late August/early September 1808],https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1499.html
Letter 3.1559 29 December 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1559.html
Letter 3.1583 18 February 1809,https://cha.artsci.tamu.edu/SoutheyLetters/HTML//southey.3.1583.html
