Weeks  Shadrach
Mentioned In, URL
Letter 1.110 19 [October] 1794,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.110.html
Letter 1.112 [25 October 1794],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.112.html
Letter 1.113 6 November [1794],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.113.html
Letter 1.207 31 March 1797,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.207.html
Letter 1.23 [c. September 1792] (3 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.23.html
Letter 1.61 20 October 1793 (4 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.61.html
Letter 1.65 [late October/early November –] 14 December [1793] (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.65.html
Letter 1.66 3[–4] November 1793 (3 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.66.html
Letter 1.67 6–8 November 1793 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.67.html
Letter 1.70 22 November–2 December 1793,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.70.html
Letter 1.75 22 December 1793,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.75.html
Letter 1.76 22 [–24] December 1793 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.76.html
Letter 2.385 1 March 1799,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.385.html
Letter 7.4215 17 July–27 August 1824 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Seven/southey.7.4215.html
Letter 7.4240 29 August–17 October 1824,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Seven/southey.7.4240.html
Letters To, URL
