Montagu  Basil
Mentioned In, URL
Letter 1.220 2 June 1797,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.220.html
Letter 1.225 [c. 21 June 1797],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.225.html
Letter 1.229.1 [late June 1797?],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.229.1.html
Letter 2.317 21 May 1798,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.317.html
Letter 3.1290 18 March 1807 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1290.html
Letter 3.1401 21 December 1807,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1401.html
Letter 3.1512 27 September 1808,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1512.html
Letter 3.979 [early–c. 22 October 1804],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.979.html
Letter 4.1811 3 October 1810,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.1811.html
Letter 4.2075 10 April 1812,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2075.html
Letter 4.2083 25 April 1812,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2083.html
Letter 4.2085 April 1812 (5 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2085.html
Letter 4.2420 13 May 1814,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Four/southey.4.2420.html
Letter 5.2842 [14 September 1816],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2842.html
Letter 5.2949 21 March 1817 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2949.html
Letter 5.2955 [24 March 1817],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2955.html
Letter 5.2956 25 March 1817,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Five/southey.5.2956.html
Letter 7.3824 11 April [1822],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Seven/southey.7.3824.html
Letters To, URL
