Hucks  Joseph
Mentioned In, URL
Letter 1.210 9 April 1797,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_One/southey.1.210.html
Letter 2.440 3 October 1799,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.440.html
Letter 2.445 12 October 1799,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.445.html
Letter 2.557 6 November 1800,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.557.html
Letter 2.586 [c. 29 June-] 12 July 1801,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.586.html
Letter 2.592 25 July [1801],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Two/southey.2.592.html
Letter 3.1183 21 May 1806,https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1183.html
Letter 3.1236 [7 November 1806],https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.1236.html
Letter 3.949 7 June 1804 (2 mentions),https://cha.artsci.tamu.edu/SoutheyLetters/HTML/Part_Three/southey.3.949.html
Letters To, URL
